px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.43185	-12.4981	-2.6776	-0.813265	-1.01832	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.200804
5.30739	-12.4038	-2.70085	-0.849072	-0.998623	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.311275
5.20007	-12.2882	-2.77612	-0.899468	-0.996439	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.503828
5.05804	-12.1953	-2.81056	-0.914492	-0.95767	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	1.13302
4.98835	-12.1061	-2.56445	-0.960337	-0.945886	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	2.85033
4.88826	-12.0014	-2.57606	-0.994537	-0.928487	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.222016
4.78215	-11.8482	-2.88086	-1.04148	-0.928784	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.51268
4.68415	-11.7225	-2.88735	-1.0748	-0.911466	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.214179
4.63655	-11.6142	-2.59015	-1.12801	-0.911395	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	4.82418
4.56504	-11.4973	-2.58532	-1.16484	-0.898711	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.153276
4.47207	-11.3135	-2.98339	-1.20257	-0.887263	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	7.08205
4.428	-11.1569	-2.97895	-1.25927	-0.895158	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.0464439
4.42597	-11.0572	-2.57868	-1.32775	-0.917791	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.3797
4.38569	-10.9272	-2.57201	-1.36953	-0.909398	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0623297
4.38023	-10.8059	-2.396	-1.43374	-0.926008	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	1.83511
4.38275	-10.669	-2.40003	-1.49779	-0.938867	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.120443
4.35916	-10.5222	-2.60841	-1.52853	-0.91764	4.45256	-10.5332	4.45	-10.5	0	3.00113	2.51126
4.38232	-10.3802	-2.62436	-1.59468	-0.937338	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.311737
4.39589	-10.24	-2.62023	-1.65014	-0.946437	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.718315
4.45021	-10.0906	-2.65647	-1.72926	-0.977297	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.8181
4.4758	-9.94926	-2.70586	-1.77683	-0.973463	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.318417
4.54879	-9.7975	-2.75571	-1.85701	-1.00383	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.876461
4.64598	-9.67347	-2.55685	-1.97616	-1.08656	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	6.09501
4.71574	-9.5431	-2.57021	-2.04305	-1.09349	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0507303
4.75054	-9.39977	-2.68688	-2.05685	-1.0321	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	2.6956
4.8379	-9.26507	-2.71223	-2.12264	-1.04046	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.0937713
4.89856	-9.12269	-2.78573	-2.14787	-0.99736	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.28554
5.00374	-8.98644	-2.82648	-2.21198	-1.00576	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.147916
5.06905	-8.84134	-2.89568	-2.22187	-0.943656	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.31508
5.19876	-8.69558	-2.97543	-2.28536	-0.953699	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.437075
5.32372	-8.5782	-2.97615	-2.35363	-0.97542	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.241689
5.44129	-8.46069	-2.98393	-2.40531	-0.973606	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.0301826
5.49771	-8.33687	-2.93528	-2.38576	-0.868606	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.74073
5.59766	-8.23599	-2.8911	-2.42703	-0.863248	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.190806
5.74566	-8.15003	-2.89997	-2.5072	-0.911852	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.43388
5.87202	-8.05456	-2.89931	-2.55398	-0.90883	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.0493841
5.89883	-7.94559	-2.68595	-2.49889	-0.746291	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	16.5257
6.03448	-7.83241	-2.75358	-2.53395	-0.739682	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.410339
6.1292	-7.73438	-2.69673	-2.53692	-0.679635	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	2.60125
6.25808	-7.63197	-2.73506	-2.5669	-0.672272	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.274204
6.34436	-7.53329	-2.64202	-2.55613	-0.596724	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	3.95795
6.46853	-7.43461	-2.67264	-2.57992	-0.587973	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.320301
6.59055	-7.35025	-2.66534	-2.60157	-0.571	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.269229
6.7353	-7.24213	-2.74361	-2.62074	-0.558399	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.618284
6.81919	-7.14792	-2.6034	-2.60011	-0.478173	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	4.57939
6.95959	-7.04535	-2.67302	-2.6151	-0.466417	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.453544
7.0853	-6.97258	-2.70535	-2.63915	-0.468901	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.155418
7.22811	-6.86612	-2.801	-2.64577	-0.451367	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.923566
7.25872	-6.76189	-2.49363	-2.5727	-0.302577	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	17.7093
7.36886	-6.66019	-2.5453	-2.57001	-0.285224	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.880417
7.56722	-6.61783	-2.79807	-2.6703	-0.416062	7.67988	-6.69347	7.5	-6.55	2.72747	0	15.6543
7.69041	-6.55596	-2.76353	-2.69349	-0.417138	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.126552
7.7706	-6.48508	-2.51355	-2.66897	-0.338912	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	7.15308
7.88933	-6.40587	-2.52416	-2.6769	-0.328824	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.335807
8.03771	-6.3447	-2.64064	-2.71394	-0.361384	7.9171	-6.24084	8	-6.3	2.72648	0.908821	1.83357
8.16869	-6.2735	-2.65087	-2.72648	-0.354334	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.127416
8.20714	-6.1958	-2.21898	-2.66926	-0.233169	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	18.0454
8.33731	-6.09161	-2.30925	-2.65672	-0.207185	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	1.1149
8.50274	-6.03208	-2.55466	-2.70407	-0.267053	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	6.39392
8.64019	-5.94482	-2.6024	-2.70325	-0.25139	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.379561
8.72348	-5.86625	-2.39249	-2.6726	-0.185073	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	4.64309
8.8539	-5.76572	-2.45892	-2.65948	-0.16171	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.791252
8.98873	-5.6925	-2.54412	-2.67222	-0.172752	8.91028	-5.47662	9	-5.55	2.73109	1.82073	1.07094
9.12929	-5.58309	-2.6216	-2.65557	-0.146548	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.935135
9.22468	-5.49692	-2.46797	-2.62508	-0.0901033	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	3.18663
9.35129	-5.38466	-2.53276	-2.60344	-0.064001	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.950544
9.48391	-5.30434	-2.6031	-2.61063	-0.0735225	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.657112
9.62563	-5.17759	-2.69674	-2.58492	-0.0439394	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	1.14261
9.66817	-5.07395	-2.36964	-2.50604	0.0767219	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	14.3565
9.77	-4.96128	-2.43198	-2.47825	0.099922	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.801941
9.87107	-4.86968	-2.40952	-2.46051	0.117366	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.357391
9.97327	-4.75405	-2.45061	-2.43513	0.135331	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.553265
10.075	-4.65877	-2.44898	-2.42057	0.144761	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.132479
10.1771	-4.53487	-2.49975	-2.39308	0.163371	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.565964
10.3255	-4.44774	-2.69295	-2.43361	0.0889375	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.44412
10.4459	-4.31999	-2.75102	-2.414	0.103303	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.329651
10.4652	-4.19181	-2.38895	-2.3056	0.253473	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	18.5254
10.5608	-4.05075	-2.46622	-2.27131	0.273258	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.625269
10.6448	-3.93506	-2.47008	-2.24624	0.285871	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.21883
10.7439	-3.77353	-2.58048	-2.2081	0.307753	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.947486
10.8553	-3.66173	-2.67135	-2.22248	0.260464	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	1.88288
10.9461	-3.52089	-2.71517	-2.19808	0.270107	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.182037
10.9844	-3.38139	-2.5802	-2.12259	0.358258	11.0183	-3.30073	11	-3.3	0.908549	2.72563	5.29881
11.0646	-3.22333	-2.65423	-2.08962	0.371144	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.391713
11.1131	-3.08283	-2.6142	-2.03821	0.415721	11.1054	-3.01303	11.1	-3	0.90888	2.72663	1.27633
11.1748	-2.92135	-2.67361	-2.00158	0.428658	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.391543
11.2225	-2.77771	-2.66603	-1.96155	0.451435	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.350293
11.2756	-2.61004	-2.72763	-1.92506	0.462342	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.340903
11.2286	-2.4293	-2.60579	-1.76205	0.670577	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	27.7833
11.2405	-2.27518	-2.62212	-1.7149	0.679717	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.32965
11.3401	-2.19729	-2.51431	-1.80682	0.482934	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	24.3288
11.3705	-2.03338	-2.57729	-1.77359	0.488648	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.267171
11.3625	-1.88017	-2.5707	-1.70428	0.549124	11.224	-1.77367	11.35	-1.8	0	2.71996	2.41894
11.3795	-1.70815	-2.6397	-1.66849	0.553903	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.281361
11.3769	-1.55527	-2.65311	-1.62159	0.576538	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.437461
11.3762	-1.38924	-2.69667	-1.58399	0.581731	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.198161
11.2655	-1.21593	-2.79917	-1.41057	0.799363	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	28.7726
11.2267	-1.06815	-2.81906	-1.36204	0.806799	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.323921
11.1598	-0.910426	-2.91027	-1.28368	0.862155	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	2.24716
11.108	-0.763221	-2.9297	-1.23631	0.865578	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.12212
11.0026	-0.58944	-3.08495	-1.13694	0.944245	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	4.56461
10.9131	-0.472838	-3.01058	-1.07227	0.957586	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.649549
10.8217	-0.333053	-3.0323	-1.00994	0.972581	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.281964
10.7187	-0.243949	-2.93324	-0.939293	0.99147	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.932679
10.5456	-0.0873834	-3.35053	-0.823464	1.09984	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	15.5699
10.4158	-0.0289669	-3.23942	-0.742632	1.12812	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	1.53619
10.3149	0.0485598	-3.07855	-0.69306	1.11194	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	1.50332
10.1852	0.0885784	-2.98927	-0.611424	1.14052	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	1.26102
10.0896	0.140566	-2.78135	-0.559213	1.12618	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	2.23068
9.96392	0.168013	-2.7216	-0.479925	1.15109	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.842979
9.8167	0.229018	-2.88126	-0.410931	1.17054	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	2.24032
9.67906	0.217467	-2.80335	-0.315264	1.21083	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	2.0086
9.52958	0.254097	-2.90041	-0.247876	1.22129	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0.929559
9.38034	0.247635	-2.87472	-0.161396	1.24791	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.820242
9.28739	0.226674	-2.46931	-0.0783143	1.25843	9.46113	0.134275	9.25	0.15	-1.81915	0	7.53008
9.14999	0.214656	-2.46129	0.00337027	1.27146	9.13787	0.161547	9.15	0.15	-1.81913	0	0.175765
8.99501	0.226169	-2.68868	0.0556975	1.26064	9.02723	0.196492	9	0.2	-2.99927	0.99976	2.52242
8.85517	0.223278	-2.70145	0.113542	1.25468	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.104051
8.70093	0.216037	-2.83455	0.165012	1.24241	8.67607	0.247512	8.7	0.25	-2.99873	0	0.943374
8.56051	0.202789	-2.83736	0.216874	1.23164	8.54916	0.247046	8.55	0.25	-2.99871	0	0.121806
8.41917	0.169583	-2.7815	0.282727	1.23049	8.44086	0.253341	8.4	0.25	-2.72872	0	0.273001
8.26838	0.156543	-2.781	0.324995	1.20417	8.2302	0.258614	8.25	0.25	-2.72871	0	0.694457
8.11641	0.126502	-2.9126	0.363595	1.17924	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.2163
7.97742	0.0850533	-2.91265	0.411848	1.16809	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.154602
7.82119	0.048134	-3.05278	0.43974	1.13217	7.82213	0.149733	7.8	0.15	-3.00101	0	1.81527
7.67942	0.0233992	-3.02791	0.464617	1.0999	7.63383	0.15164	7.65	0.15	-3.00099	0	1.08686
7.53516	-0.0367306	-2.99761	0.51333	1.08856	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.453675
7.39006	-0.0721945	-2.95576	0.539029	1.05405	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.22652
7.28285	-0.140137	-2.82168	0.596898	1.06542	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.81124
7.16841	-0.179149	-2.77223	0.622235	1.03744	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.927464
6.99389	-0.239507	-2.99696	0.626255	0.969031	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	5.83287
6.86466	-0.310106	-2.95654	0.66177	0.951154	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.409608
6.81508	-0.423514	-2.62632	0.771015	1.03971	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	11.0668
6.72905	-0.497347	-2.58966	0.812858	1.02962	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.209545
6.62808	-0.575791	-2.65357	0.837951	0.993216	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	1.34556
6.54438	-0.663353	-2.62897	0.881094	0.986726	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.092611
6.4947	-0.791431	-2.51513	0.97859	1.05593	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	4.25366
6.42934	-0.912276	-2.54013	1.03957	1.06402	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.151067
6.38345	-1.04882	-2.52943	1.12588	1.11024	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.33373
6.33405	-1.18271	-2.56524	1.19025	1.11875	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.237142
6.33068	-1.36122	-2.60702	1.32282	1.22614	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.78055
6.30928	-1.50181	-2.63136	1.39206	1.23357	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.247655
6.28941	-1.64139	-2.62144	1.45811	1.23058	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.0291055
6.28968	-1.77459	-2.58894	1.53005	1.23554	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.199643
6.30497	-1.94198	-2.71297	1.62409	1.283	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.80585
6.31918	-2.08658	-2.73464	1.69079	1.28465	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.0974434
6.31542	-2.17805	-2.54106	1.71869	1.22793	6.3068	-2.23646	6.35	-2.25	0	-2	3.5018
6.33801	-2.31345	-2.56544	1.77992	1.22662	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.091448
6.3485	-2.41867	-2.45046	1.82026	1.19442	6.26272	-2.46894	6.35	-2.5	0	-3	1.5374
6.3757	-2.55997	-2.50379	1.87283	1.1849	6.36265	-2.64414	6.35	-2.65	0	-3	0.414706
6.42368	-2.71355	-2.66217	1.93846	1.19894	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	1.36803
6.46917	-2.86092	-2.714	1.98925	1.18741	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.461938
6.53705	-3.02782	-2.9126	2.05047	1.19655	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	2.04781
6.59154	-3.20081	-2.99778	2.08636	1.16863	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.57008
6.63522	-3.30453	-2.67062	2.12477	1.12553	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	7.03388
6.69646	-3.45817	-2.7178	2.16344	1.10047	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.766661
6.76899	-3.58606	-2.75892	2.20854	1.09039	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.383477
6.82936	-3.73185	-2.80465	2.23351	1.05912	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	1.12175
6.89029	-3.84093	-2.62743	2.27171	1.03368	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	2.78385
6.95385	-4.0004	-2.68041	2.28713	0.990457	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	1.96281
7.00435	-4.08398	-2.33544	2.32241	0.962812	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	7.1308
7.06004	-4.2189	-2.36529	2.33573	0.922731	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.6347
7.14125	-4.33116	-2.44683	2.36643	0.907655	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	1.06587
7.18534	-4.47302	-2.47774	2.35796	0.853543	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	3.0841
7.30022	-4.61746	-2.80349	2.38492	0.841804	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	6.15875
7.3685	-4.76578	-2.8333	2.37955	0.79364	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	2.29312
7.42348	-4.84793	-2.5277	2.39905	0.768468	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	6.50824
7.47697	-4.98851	-2.55066	2.38531	0.715737	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	2.58039
7.55398	-5.08935	-2.52578	2.40385	0.697938	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	0.955764
7.59749	-5.24197	-2.54837	2.37403	0.632851	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	3.86875
7.68413	-5.35283	-2.62716	2.38959	0.617663	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	1.29279
7.74966	-5.4924	-2.65025	2.37546	0.572322	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	1.84788
7.82609	-5.59338	-2.58363	2.38727	0.554598	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	1.14544
7.87606	-5.75175	-2.61327	2.35178	0.4912	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	3.48596
7.96238	-5.86073	-2.68086	2.36395	0.479759	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	1.13319
8.02781	-6.00286	-2.70252	2.34447	0.436305	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	1.60217
8.08844	-6.0896	-2.48211	2.351	0.418521	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	3.42025
8.14099	-6.22498	-2.49824	2.327	0.373938	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	1.64344
8.25662	-6.35763	-2.82045	2.34074	0.372264	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	6.20093
8.32501	-6.50961	-2.84735	2.31519	0.328444	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	1.64741
8.38142	-6.59824	-2.47329	2.31588	0.306839	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	8.20163
8.43499	-6.74642	-2.48913	2.28606	0.260873	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	1.60303
8.53142	-6.86863	-2.63177	2.29274	0.255885	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	1.71108
8.57527	-7.01939	-2.64933	2.2549	0.206301	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	1.94494
8.6563	-7.13219	-2.72733	2.25974	0.202231	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.27366
8.71709	-7.26786	-2.739	2.23999	0.172974	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.674051
8.80571	-7.39161	-2.80997	2.24298	0.168278	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.547248
8.85604	-7.54638	-2.83063	2.20866	0.12631	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	1.36506
8.90025	-7.63952	-2.56076	2.19725	0.10424	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	4.48405
8.94206	-7.77283	-2.56815	2.16989	0.0723109	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.839512
9.0618	-7.92932	-2.97601	2.18426	0.0895434	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	9.46486
9.12043	-8.08176	-2.99313	2.1592	0.0605054	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.654725
9.16215	-8.18046	-2.70949	2.14381	0.036576	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.79248
9.21445	-8.31285	-2.71688	2.12552	0.0167705	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.311113
9.28434	-8.43851	-2.6531	2.12021	0.00923066	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.466134
9.33146	-8.58938	-2.66647	2.09287	-0.0180719	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.56438
9.38811	-8.71054	-2.61295	2.08405	-0.0265933	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.660959
9.42655	-8.87059	-2.63865	2.04963	-0.058765	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.771995
9.50808	-9.01773	-2.84479	2.0525	-0.0485491	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.28702
9.53778	-9.17554	-2.86534	2.01641	-0.0814674	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.836719
9.5657	-9.28957	-2.57125	1.98905	-0.112372	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	5.00431
9.61035	-9.42642	-2.57483	1.9728	-0.122203	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.0826496
9.66283	-9.55988	-2.58435	1.96379	-0.124248	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0416403
9.69183	-9.71251	-2.60273	1.93422	-0.146391	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.367333
9.75059	-9.86045	-2.70493	1.93042	-0.139257	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.559469
9.78542	-10.0149	-2.71986	1.90722	-0.15439	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.167251
9.80692	-10.1331	-2.53052	1.88167	-0.177103	9.69256	-10.1336	9.75	-10.2	0	-2.73106	1.96535
9.8198	-10.2923	-2.56044	1.8452	-0.203122	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.495438
9.88213	-10.4519	-2.83539	1.85456	-0.174319	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.32931
9.89553	-10.6091	-2.85987	1.82324	-0.196368	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.368079
9.91912	-10.741	-2.80324	1.80512	-0.206905	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.273593
9.92077	-10.9038	-2.83789	1.76817	-0.233005	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.523009
9.90321	-11.0059	-2.49682	1.71693	-0.288821	9.91881	-11.1448	9.85	-11.05	0	-1.9956	8.74336
9.90465	-11.1386	-2.50862	1.69008	-0.300883	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.127578
9.91448	-11.2729	-2.49058	1.66961	-0.305549	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.0663632
9.90253	-11.4244	-2.51418	1.63345	-0.324361	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.293199
9.9021	-11.5481	-2.49215	1.61111	-0.33158	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.118231
9.86478	-11.7007	-2.54	1.56138	-0.363656	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.887836
9.8673	-11.8526	-2.61784	1.54875	-0.352056	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.466289
9.83301	-12.0159	-2.65603	1.50625	-0.374432	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.421607
9.78149	-12.1264	-2.39847	1.43935	-0.437227	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	5.46666
